"","TAXON","GENUS","SPECIES","RANK","INFRASPECIFC","PRIMARY_ASSOCIATED_CROP_COMMON_NAME","SECONDARY_ASSOCIATED_CROP_COMMON_NAME","FINEST_TAXON_RESOLUTION","CWR","WUS","WUS_NOTES","NATIVE","PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1","PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2","SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3","SECONDARY_CROP_OR_WUS_USE_1","CATEGORY","TIER","GENEPOOL","GRAFTSTOCK","ABIOTIC_TRAIT_2","ABIOTIC_TRAIT_3","BIOTIC_TRAIT_1","BIOTIC_TRAIT_2","FERTILITY_TRAIT","AGRONOMIC_TRAIT_1","AGRONOMIC_TRAIT_2","AGRONOMIC_TRAIT_3","PHENOLOGICAL_TRAIT","SOURCE_OF_TAXON","GENEPOOL__GRAFTSTOCK_TRAITS_SOURCE","WUS_SOURCE","X..COLLECTION","TAXON.y","RECD_AS","W.wild.source.z.cultivated.source.but.of.known.wild.origin","PSOURCE_ORIGINAL","COLLECTION_INFORMATION","How.Received","Location.code","Qté","ID.verified","VERI_BY","VERI_DT","FAMILY","NAME","Genus","Species_only","Variant","Subspecies","Rank","Infraspecific","Species"
"52","Acer pensylvanicum","Acer","Acer pensylvanicum",NA,NA,"Maple",NA,"Y","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2007-2001*B","Acer pensylvanicum","Acer pensylvanicum","G","Pépinière Cramer, Québec"," ","PT","JPRE-PES","5"," "," "," ","Sapindaceae","Acer pensylvanicum","Acer","pensylvanicum","","","","","Acer pensylvanicum"
"53","Acer pensylvanicum","Acer","Acer pensylvanicum",NA,NA,"Maple",NA,"Y","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1284-2011*A","Acer pensylvanicum 'Erythrocladum'","Acer pensylvanicum 'Erythrocladum'","G","Broken Arrow Nursery, Hamden, CT 06518."," ","PT","JFRU-13NOR","1"," "," "," ","Sapindaceae","Acer pensylvanicum 'Erythrocladum'","Acer","pensylvanicum","","","","","Acer pensylvanicum"
"54","Acer rubrum","Acer","Acer rubrum",NA,NA,"Maple",NA,"N","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2182-1998*A","Acer rubrum","Acer rubrum","G","Existants au Jardin Japonais et dans l'arboretum avant la création du JBM (voir obs.)"," ","PT","JJAP-A2","1","v","A. Cogliastro, S. Bailleul","10-Oct-19","Sapindaceae","Acer rubrum","Acer","rubrum","","","","","Acer rubrum"
"55","Acer rubrum","Acer","Acer rubrum",NA,NA,"Maple",NA,"N","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2095-1988*A","Acer rubrum","Acer rubrum","G","Pépinière Cramer, Québec"," ","PT","JJAP-A3","1","v","A. Cogliastro, S. Bailleul","10-Oct-19","Sapindaceae","Acer rubrum","Acer","rubrum","","","","","Acer rubrum"
"56","Acer rubrum","Acer","Acer rubrum",NA,NA,"Maple",NA,"N","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2913-1990*E","Acer rubrum","Acer rubrum","G","Pépinière Cramer, Québec"," ","PT","JCHI-J","2"," "," "," ","Sapindaceae","Acer rubrum","Acer","rubrum","","","","","Acer rubrum"
"57","Acer rubrum","Acer","Acer rubrum",NA,NA,"Maple",NA,"N","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2105-2009*A","Acer rubrum","Acer rubrum","U","Existant au Coin du Québec, sans numéro d'enregistrement"," ","EX","JQUE-4","1"," "," "," ","Sapindaceae","Acer rubrum","Acer","rubrum","","","","","Acer rubrum"
"58","Acer rubrum","Acer","Acer rubrum",NA,NA,"Maple",NA,"N","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2182-1998*B","Acer rubrum","Acer rubrum","G","Existants au Jardin Japonais et dans l'arboretum avant la création du JBM (voir obs.)"," ","PT","JJAP-A1","2","v","A. Cogliastro, S. Bailleul","10-Oct-19","Sapindaceae","Acer rubrum","Acer","rubrum","","","","","Acer rubrum"
"59","Acer rubrum","Acer","Acer rubrum",NA,NA,"Maple",NA,"N","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1331-1995*A","Acer rubrum","Acer rubrum","G","Pépinières Sheridan, Dorion, Qc."," ","PT","JCHI-H","10"," "," "," ","Sapindaceae","Acer rubrum","Acer","rubrum","","","","","Acer rubrum"
"60","Acer rubrum","Acer","Acer rubrum",NA,NA,"Maple",NA,"N","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","507-2009*A","Acer rubrum","Acer rubrum","G","Pépinière Brossard, Ville de Brossard, Québec."," ","PT","JCHI-I","12"," "," "," ","Sapindaceae","Acer rubrum","Acer","rubrum","","","","","Acer rubrum"
"61","Acer rubrum","Acer","Acer rubrum",NA,NA,"Maple",NA,"N","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1805-2014*A","Acer rubrum 'Vanity'","Acer rubrum 'Vanity'","G","Forestfarm at Pacifica, OR"," ","PT","JFRU-16C","1"," "," "," ","Sapindaceae","Acer rubrum 'Vanity'","Acer","rubrum","","","","","Acer rubrum"
"62","Acer rubrum","Acer","Acer rubrum",NA,NA,"Maple",NA,"N","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","494-2009*A","Acer rubrum","Acer rubrum","G","Plantations secondaires de l'Arboretum du Jardin Botanique de Mtl."," ","PT","JCHI-B","3"," "," "," ","Sapindaceae","Acer rubrum","Acer","rubrum","","","","","Acer rubrum"
"63","Acer rubrum","Acer","Acer rubrum",NA,NA,"Maple",NA,"N","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1597-1989*A","Acer rubrum","Acer rubrum","G","Pépinière Brossard Inc. Brossard, Qc."," ","PT","JJAP-C4","1"," "," "," ","Sapindaceae","Acer rubrum","Acer","rubrum","","","","","Acer rubrum"
"64","Acer rubrum","Acer","Acer rubrum",NA,NA,"Maple",NA,"N","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2095-1988*D","Acer rubrum","Acer rubrum","G","Pépinière Cramer, Québec"," ","PT","JJAP-H3","6","(v)"," "," ","Sapindaceae","Acer rubrum","Acer","rubrum","","","","","Acer rubrum"
"65","Acer rubrum","Acer","Acer rubrum",NA,NA,"Maple",NA,"N","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1766-1995*A","Acer rubrum","Acer rubrum","G","Au Jardin de Jean-Pierre enr., Qc"," ","PT","JPRE-ERB","1"," "," "," ","Sapindaceae","Acer rubrum","Acer","rubrum","","","","","Acer rubrum"
"66","Acer rubrum","Acer","Acer rubrum",NA,NA,"Maple",NA,"N","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2095-1988*F","Acer rubrum","Acer rubrum","G","Pépinière Cramer, Québec"," ","PT","JJAP-L3","1","(v)"," "," ","Sapindaceae","Acer rubrum","Acer","rubrum","","","","","Acer rubrum"
"67","Acer rubrum","Acer","Acer rubrum",NA,NA,"Maple",NA,"N","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","490-2009*A","Acer rubrum","Acer rubrum","G","Semences récoltées sur Acer rubrum en 1992, arbre existant au jardin alpin, S.F, sans no. d'enreg."," ","PT","JCHI-A","27"," "," "," ","Sapindaceae","Acer rubrum","Acer","rubrum","","","","","Acer rubrum"
"68","Acer rubrum","Acer","Acer rubrum",NA,NA,"Maple",NA,"N","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2095-1988*B","Acer rubrum","Acer rubrum","G","Pépinière Cramer, Québec"," ","PT","JJAP-G1","1","(v)"," "," ","Sapindaceae","Acer rubrum","Acer","rubrum","","","","","Acer rubrum"
"69","Acer rubrum","Acer","Acer rubrum",NA,NA,"Maple",NA,"N","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","508-2009*A","Acer rubrum","Acer rubrum","G","Pépinière Brossard Inc. Ville de Brossard, Qc."," ","PT","JCHI-I","5"," "," "," ","Sapindaceae","Acer rubrum","Acer","rubrum","","","","","Acer rubrum"
"70","Acer rubrum","Acer","Acer rubrum",NA,NA,"Maple",NA,"N","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2913-1990*A","Acer rubrum","Acer rubrum","G","Pépinière Cramer, Québec"," ","PT","JCHI-H","1"," "," "," ","Sapindaceae","Acer rubrum","Acer","rubrum","","","","","Acer rubrum"
"71","Acer rubrum","Acer","Acer rubrum",NA,NA,"Maple",NA,"N","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2095-1988*C","Acer rubrum","Acer rubrum","G","Pépinière Cramer, Québec"," ","PT","JJAP-G2","1","(v)"," "," ","Sapindaceae","Acer rubrum","Acer","rubrum","","","","","Acer rubrum"
"72","Acer rubrum","Acer","Acer rubrum",NA,NA,"Maple",NA,"N","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2095-1988*G","Acer rubrum","Acer rubrum","G","Pépinière Cramer, Québec"," ","PT","JJAP-M1","2","(v)"," "," ","Sapindaceae","Acer rubrum","Acer","rubrum","","","","","Acer rubrum"
"73","Acer saccharinum","Acer","Acer saccharinum",NA,NA,"Maple",NA,"Y","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2684-1995*A","Acer saccharinum","Acer saccharinum","W","Existant au JBM avant 1931","Canada: Québec: Montréal.","PT","JALP-T","1"," "," "," ","Sapindaceae","Acer saccharinum","Acer","saccharinum","","","","","Acer saccharinum"
"74","Acer saccharinum","Acer","Acer saccharinum",NA,NA,"Maple",NA,"Y","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1654-1956*A","Acer saccharinum","Acer saccharinum","G","Pépinière provinciale, Berthier, Qc"," ","PT","JALP-M","1"," "," "," ","Sapindaceae","Acer saccharinum","Acer","saccharinum","","","","","Acer saccharinum"
"75","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","1909-2001*B","Acer saccharum","Acer saccharum","G","Production Terrebonne, Ville de Montréal."," ","PT","JPRE-ALP","1"," "," "," ","Sapindaceae","Acer saccharum","Acer","saccharum","","","","","Acer saccharum"
"76","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","1909-2001*A","Acer saccharum","Acer saccharum","G","Production Terrebonne, Ville de Montréal."," ","PT","JPRE-ERB","1"," "," "," ","Sapindaceae","Acer saccharum","Acer","saccharum","","","","","Acer saccharum"
"77","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","1909-2001*D","Acer saccharum","Acer saccharum","G","Production Terrebonne, Ville de Montréal."," ","PT","JPRE-ERC","5"," "," "," ","Sapindaceae","Acer saccharum","Acer","saccharum","","","","","Acer saccharum"
"78","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","1842-2014*B","Acer saccharum 'Sugar Cone'","Acer saccharum 'Sugar Cone'","G","Pép. Québec Multiplants "," ","PT","JFRU-A","1"," "," "," ","Sapindaceae","Acer saccharum 'Sugar Cone'","Acer","saccharum","","","","","Acer saccharum"
"79","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","1232-1991*A","Acer saccharum 'Green Mountain'","Acer saccharum 'Green Mountain'","G","Pépinière Brossard, Ville de Brossard. Qc."," ","PT","JCHI-J","6"," "," "," ","Sapindaceae","Acer saccharum 'Green Mountain'","Acer","saccharum","","","","","Acer saccharum"
"80","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","1285-2011*A","Acer saccharum 'Millane's Dwarf'","Acer saccharum 'Millane's Dwarf'","G","Broken Arrow Nursery, Hamden, CT 06518."," ","PT","JFRU-ROC","1"," "," "," ","Sapindaceae","Acer saccharum 'Millane's Dwarf'","Acer","saccharum","","","","","Acer saccharum"
"81","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","2188-1998*E","Acer saccharum","Acer saccharum","G","Du JBM de provenance inconnue"," ","PT","JSOU-G2","1"," "," "," ","Sapindaceae","Acer saccharum","Acer","saccharum","","","","","Acer saccharum"
"82","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","1909-2001*C","Acer saccharum","Acer saccharum","G","Production Terrebonne, Ville de Montréal."," ","PT","JPRE-ERC","1"," "," "," ","Sapindaceae","Acer saccharum","Acer","saccharum","","","","","Acer saccharum"
"83","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","2758-1994*A","Acer saccharum","Acer saccharum","G","Existant au Coin du Québec, sans numéro d'enregistrement"," ","PT","JQUE-4","1"," "," "," ","Sapindaceae","Acer saccharum","Acer","saccharum","","","","","Acer saccharum"
"84","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","2188-1998*B","Acer saccharum","Acer saccharum","G","Du JBM de provenance inconnue"," ","PT","JJAP-L1","1"," "," "," ","Sapindaceae","Acer saccharum","Acer","saccharum","","","","","Acer saccharum"
"85","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","930-1950*A","Acer saccharum","Acer saccharum","G","Herbst Gard., New York, N.Y."," ","SD","JALP-T","1"," "," "," ","Sapindaceae","Acer saccharum","Acer","saccharum","","","","","Acer saccharum"
"86","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","1410-2006*A","Acer saccharum 'Newton Sentry'","Acer saccharum 'Newton Sentry'","G","Arborvillage Farm Nursery, MO, US"," ","PT","JFRU-12A","1"," "," "," ","Sapindaceae","Acer saccharum 'Newton Sentry'","Acer","saccharum","","","","","Acer saccharum"
"87","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","2188-1998*C","Acer saccharum","Acer saccharum","G","Du JBM de provenance inconnue"," ","PT","JSOU-Q7","1"," "," "," ","Sapindaceae","Acer saccharum","Acer","saccharum","","","","","Acer saccharum"
"88","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","2735-1994*A","Acer saccharum","Acer saccharum","G","Existant au Coin du Québec, sans numéro d'enregistrement"," ","PT","JQUE-1","1"," "," "," ","Sapindaceae","Acer saccharum","Acer","saccharum","","","","","Acer saccharum"
"89","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","2989-1990*B","Acer saccharum","Acer saccharum","G","Pépinière de Terrebonne"," "," ","JCHI-I","1"," "," "," ","Sapindaceae","Acer saccharum","Acer","saccharum","","","","","Acer saccharum"
"90","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","2188-1998*F","Acer saccharum","Acer saccharum","G","Du JBM de provenance inconnue"," ","PT","JSOU-I1","2"," "," "," ","Sapindaceae","Acer saccharum","Acer","saccharum","","","","","Acer saccharum"
"91","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","1095-2017*A","Acer saccharum","Acer rubrum","G","Pépinière Cramer, Québec"," ","PT","JJAP-J3","1"," "," "," ","Sapindaceae","Acer saccharum","Acer","saccharum","","","","","Acer saccharum"
"92","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","2188-1998*D","Acer saccharum","Acer saccharum","G","Du JBM de provenance inconnue"," ","PT","JSOU-E4","1"," "," "," ","Sapindaceae","Acer saccharum","Acer","saccharum","","","","","Acer saccharum"
"93","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","2188-1998*A","Acer saccharum","Acer saccharum","G","Du JBM de provenance inconnue"," ","PT","JJAP-H3","1"," "," "," ","Sapindaceae","Acer saccharum","Acer","saccharum","","","","","Acer saccharum"
"94","Acer saccharum","Acer","Acer saccharum",NA,NA,"Maple",NA,"Y","Y","Y","sugar maple'","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1A",1,"Progenitor","","","","","","","","","","","Davidson 1995","GRIN-Global 2021","Kuhnlein and Turner 2020","2119-2006*A","Acer saccharum","Acer saccharum","G","Pépinière Vert Forêt, Saint-Jude (Qc)"," ","PT","JPRE-ERB","12"," "," "," ","Sapindaceae","Acer saccharum","Acer","saccharum","","","","","Acer saccharum"
